0.216,-4.85E-06
0.217,-4.88E-06
0.218,-4.88E-06
0.219,-4.85E-06
0.22,-4.87E-06
0.221,-4.87E-06
0.222,-4.86E-06
0.223,-4.85E-06
0.224,-4.88E-06
0.225,-4.87E-06
0.226,-4.85E-06
0.227,-4.87E-06
0.228,-4.88E-06
0.229,-4.84E-06
0.23,-4.86E-06
0.231,-4.87E-06
0.232,-4.85E-06
0.233,-4.85E-06
0.234,-4.87E-06
0.235,-4.85E-06
0.236,-4.85E-06
0.237,-4.86E-06
0.238,-4.87E-06
0.239,-4.83E-06
0.24,-4.85E-06
0.241,-4.86E-06
0.242,-4.84E-06
0.243,-4.84E-06
0.244,-4.88E-06
0.245,-4.85E-06
0.246,-4.84E-06
0.247,-4.85E-06
0.248,-4.85E-06
0.249,-4.82E-06
0.25,-4.84E-06
0.251,-4.84E-06
0.252,-4.83E-06
0.253,-4.82E-06
0.254,-4.85E-06
0.255,-4.83E-06
0.256,-4.83E-06
0.257,-4.85E-06
0.258,-4.84E-06
0.259,-4.81E-06
0.26,-4.83E-06
0.261,-4.82E-06
0.262,-4.82E-06
0.263,-4.81E-06
0.264,-4.83E-06
0.265,-4.82E-06
0.266,-4.80E-06
0.267,-4.82E-06
0.268,-4.82E-06
0.269,-4.79E-06
0.27,-4.82E-06
0.271,-4.82E-06
0.272,-4.80E-06
0.273,-4.79E-06
0.274,-4.81E-06
0.275,-4.80E-06
0.276,-4.79E-06
0.277,-4.80E-06
0.278,-4.81E-06
0.279,-4.77E-06
0.28,-4.79E-06
0.281,-4.79E-06
0.282,-4.78E-06
0.283,-4.77E-06
0.284,-4.79E-06
0.285,-4.77E-06
0.286,-4.76E-06
0.287,-4.78E-06
0.288,-4.78E-06
0.289,-4.75E-06
0.29,-4.76E-06
0.291,-4.76E-06
0.292,-4.75E-06
0.293,-4.74E-06
0.294,-4.77E-06
0.295,-4.76E-06
0.296,-4.74E-06
0.297,-4.77E-06
0.298,-4.76E-06
0.299,-4.73E-06
